,datetime,holiday,workingday,temp,humidity,windspeed,casual,registered,rented_bikes_count,year,month,revenue,profit,season_Spring,season_Summer,season_Winter,weather_Mist,weather_Rainy,weather_Snowy,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday
2154,2012-07-13 15:00:00,0,1.0,32.8,36.0,7.0015,16,261,353,2012,7,3145,2704.528767123288,0,1,0,1,0,0,0,0,0,0,0,0
2155,2012-07-13 17:00:00,0,1.0,32.8,36.0,11.0014,16,118,144,2012,7,1020,877.0287671232877,0,1,0,1,0,0,0,0,0,0,0,0
2156,2012-07-13 18:00:00,0,1.0,31.98,46.0,12.998,16,118,144,2012,7,1020,877.0287671232877,0,1,0,0,0,0,0,0,0,0,0,0
2157,2012-07-13 20:00:00,0,1.0,30.34,48.0,8.9981,16,294,389,2012,7,3370,2898.028767123288,0,1,0,0,0,0,0,0,0,0,0,0
2158,2012-07-14 09:00:00,1,0.0,27.06,74.0,12.998,16,200,282,2012,7,2640,2270.2287671232875,0,1,0,0,0,0,0,1,0,0,0,0
2159,2012-07-14 15:00:00,1,0.0,32.8,55.0,11.0014,16,317,144,2012,7,1020,877.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2160,2012-07-14 18:00:00,1,0.0,29.52,79.0,8.9981,16,243,351,2012,7,3375,2902.3287671232874,0,1,0,0,0,0,0,1,0,0,0,0
2161,2012-07-14 21:00:00,1,0.0,28.7,84.0,15.0013,16,200,269,2012,7,2380,2046.628767123288,0,1,0,0,0,0,0,1,0,0,0,0
2162,2012-07-15 01:00:00,1,1.0,27.88,89.0,8.9981,16,119,168,2012,7,1575,1354.3287671232877,0,1,0,1,0,0,0,0,1,0,0,0
2163,2012-07-15 07:00:00,1,0.0,28.7,79.0,6.0032,17,30,47,2012,7,490,421.2287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2164,2012-07-15 09:00:00,1,0.0,29.52,79.0,0.0,16,163,221,2012,7,1975,1698.3287671232877,0,1,0,1,0,0,0,0,1,0,0,0
2165,2012-07-15 12:00:00,1,0.0,34.44,47.0,7.0015,16,336,489,2012,7,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2166,2012-07-15 13:00:00,1,0.0,35.26,41.0,7.0015,16,309,480,2012,7,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2167,2012-07-15 15:00:00,1,0.0,35.26,47.0,8.9981,16,307,489,2012,7,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2168,2012-07-15 17:00:00,1,0.0,32.8,59.0,12.998,16,314,436,2012,7,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2169,2012-07-15 23:00:00,1,0.0,29.52,79.0,8.9981,25,66,91,2012,7,830,713.6287671232876,0,1,0,0,0,0,0,0,1,0,0,0
2170,2012-07-16 00:00:00,0,1.0,29.52,79.0,7.0015,11,32,43,2012,7,380,326.6287671232877,0,1,0,0,1,0,1,0,0,0,0,0
2171,2012-07-16 04:00:00,0,1.0,27.88,79.0,7.0015,1,11,12,2012,7,75,64.32876712328766,0,1,0,0,0,0,1,0,0,0,0,0
2172,2012-07-16 08:00:00,0,1.0,30.34,66.0,7.0015,16,118,144,2012,7,1020,877.0287671232877,0,1,0,0,0,0,1,0,0,0,0,0
2173,2012-07-16 09:00:00,0,1.0,31.16,62.0,11.0014,16,297,348,2012,7,2505,2154.128767123288,0,1,0,0,0,0,1,0,0,0,0,0
2174,2012-07-16 14:00:00,0,1.0,36.08,42.0,7.0015,16,159,212,2012,7,1855,1595.1287671232876,0,1,0,0,0,0,1,0,0,0,0,0
2175,2012-07-16 16:00:00,0,1.0,31.16,66.0,12.998,16,309,386,2012,7,3085,2652.928767123288,0,1,0,0,1,0,1,0,0,0,0,0
2176,2012-07-17 09:00:00,0,1.0,33.62,49.0,15.0013,32,288,320,2012,7,2080,1788.6287671232876,0,1,0,1,0,0,0,0,0,0,1,0
2177,2012-07-17 10:00:00,0,1.0,34.44,49.0,12.998,16,122,159,2012,7,1350,1160.8287671232877,0,1,0,1,0,0,0,0,0,0,1,0
2178,2012-07-17 12:00:00,0,1.0,36.9,35.0,0.0,16,174,254,2012,7,2470,2124.028767123288,0,1,0,1,0,0,0,0,0,0,1,0
2179,2012-07-17 14:00:00,0,1.0,38.54,29.0,16.9979,16,160,214,2012,7,1880,1616.6287671232876,0,1,0,0,0,0,0,0,0,0,1,0
2180,2012-07-17 20:00:00,0,1.0,35.26,34.0,11.0014,16,375,427,2012,7,2915,2506.7287671232875,0,1,0,0,0,0,0,0,0,0,1,0
2181,2012-07-17 22:00:00,0,1.0,32.8,55.0,15.0013,29,215,244,2012,7,1655,1423.1287671232876,0,1,0,0,0,0,0,0,0,0,1,0
2182,2012-07-18 00:00:00,0,1.0,31.16,66.0,11.0014,8,45,53,2012,7,385,330.9287671232877,0,1,0,0,0,0,0,0,0,0,0,1
2183,2012-07-18 04:00:00,0,1.0,29.52,70.0,8.9981,0,6,6,2012,7,30,25.628767123287677,0,1,0,0,0,0,0,0,0,0,0,1
2184,2012-07-18 06:00:00,0,1.0,29.52,70.0,11.0014,10,152,162,2012,7,960,825.4287671232877,0,1,0,0,0,0,0,0,0,0,0,1
2185,2012-07-18 10:00:00,0,1.0,36.9,42.0,12.998,16,99,138,2012,7,1275,1096.3287671232877,0,1,0,0,0,0,0,0,0,0,0,1
2186,2012-07-18 17:00:00,0,1.0,30.34,70.0,16.9979,16,335,370,2012,7,2375,2042.328767123288,0,1,0,0,0,0,0,0,0,0,0,1
2187,2012-07-18 20:00:00,0,1.0,30.34,62.0,6.0032,16,310,366,2012,7,2670,2296.028767123288,0,1,0,0,0,0,0,0,0,0,0,1
2188,2012-07-19 05:00:00,0,1.0,29.52,70.0,7.0015,5,35,40,2012,7,275,236.3287671232877,0,1,0,1,0,0,0,0,0,1,0,0
2189,2012-07-19 11:00:00,0,1.0,32.8,55.0,7.0015,16,162,216,2012,7,1890,1625.2287671232875,0,1,0,0,0,0,0,0,0,1,0,0
2190,2012-08-01 00:00:00,0,1.0,27.88,79.0,11.0014,3,44,47,2012,8,280,240.62876712328767,0,1,0,0,0,0,0,0,0,0,0,1
2191,2012-08-01 02:00:00,0,1.0,26.24,83.0,7.0015,0,13,13,2012,8,65,55.72876712328767,0,1,0,0,0,0,0,0,0,0,0,1
2192,2012-08-01 13:00:00,0,1.0,32.8,52.0,11.0014,16,221,280,2012,8,2285,1964.928767123288,0,1,0,0,0,0,0,0,0,0,0,1
2193,2012-08-01 16:00:00,0,1.0,32.8,55.0,19.0012,16,386,479,2012,8,3790,3259.2287671232875,0,1,0,0,0,0,0,0,0,0,0,1
2194,2012-08-01 18:00:00,0,1.0,31.16,62.0,15.0013,16,118,144,2012,8,1020,877.0287671232877,0,1,0,0,1,0,0,0,0,0,0,1
2195,2012-08-01 22:00:00,0,1.0,29.52,70.0,7.0015,16,251,288,2012,8,1995,1715.5287671232877,0,1,0,0,0,0,0,0,0,0,0,1
2196,2012-08-02 00:00:00,0,1.0,28.7,74.0,0.0,8,55,63,2012,8,435,373.9287671232877,0,1,0,0,0,0,0,0,0,1,0,0
2197,2012-08-02 02:00:00,0,1.0,27.06,83.0,6.0032,3,8,11,2012,8,100,85.82876712328766,0,1,0,0,0,0,0,0,0,1,0,0
2198,2012-08-02 06:00:00,0,1.0,27.06,83.0,0.0,6,177,183,2012,8,1005,864.1287671232876,0,1,0,0,0,0,0,0,0,1,0,0
2199,2012-08-02 16:00:00,0,1.0,33.62,46.0,12.998,16,335,406,2012,8,3095,2661.528767123288,0,1,0,0,0,0,0,0,0,1,0,0
2200,2012-08-03 06:00:00,0,1.0,27.06,83.0,15.0013,5,158,163,2012,8,890,765.2287671232876,0,1,0,0,0,0,0,0,0,0,0,0
2201,2012-08-03 12:00:00,0,1.0,35.26,50.0,19.9995,16,243,338,2012,8,3115,2678.7287671232875,0,1,0,1,0,0,0,0,0,0,0,0
2202,2012-08-03 16:00:00,0,1.0,35.26,41.0,15.0013,16,380,492,2012,8,1020,877.0287671232877,0,1,0,1,0,0,0,0,0,0,0,0
2203,2012-08-03 20:00:00,0,1.0,31.98,66.0,15.0013,16,300,389,2012,8,3280,2820.628767123288,0,1,0,1,0,0,0,0,0,0,0,0
2204,2012-08-04 02:00:00,1,0.0,29.52,84.0,8.9981,20,64,84,2012,8,720,619.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2205,2012-08-04 03:00:00,1,0.0,29.52,84.0,8.9981,11,19,30,2012,8,315,270.72876712328764,0,1,0,0,0,0,0,1,0,0,0,0
2206,2012-08-04 07:00:00,1,0.0,29.52,77.0,11.0014,18,49,67,2012,8,605,520.1287671232876,0,1,0,0,0,0,0,1,0,0,0,0
2207,2012-08-04 11:00:00,1,0.0,35.26,47.0,16.9979,16,315,470,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2208,2012-08-04 14:00:00,1,0.0,36.08,40.0,26.0027,16,289,472,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2209,2012-08-04 17:00:00,1,1.0,36.08,37.0,19.9995,16,313,492,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2210,2012-08-05 01:00:00,1,0.0,30.34,70.0,16.9979,8,79,87,2012,8,555,477.1287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2211,2012-08-05 06:00:00,1,0.0,29.52,79.0,16.9979,7,12,19,2012,8,200,171.82876712328766,0,1,0,0,0,0,0,0,1,0,0,0
2212,2012-08-05 07:00:00,1,0.0,30.34,74.0,19.9995,18,50,68,2012,8,610,524.4287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2213,2012-08-05 08:00:00,1,0.0,31.16,66.0,22.0028,27,81,108,2012,8,945,812.5287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2214,2012-08-05 11:00:00,1,0.0,33.62,56.0,27.9993,16,282,437,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2215,2012-08-05 14:00:00,1,0.0,36.9,42.0,31.0009,16,365,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2216,2012-08-05 15:00:00,1,0.0,36.9,37.0,12.998,16,286,450,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2217,2012-08-05 16:00:00,1,0.0,33.62,46.0,16.9979,16,278,421,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2218,2012-08-05 18:00:00,1,0.0,28.7,74.0,8.9981,16,154,229,2012,8,2270,1952.028767123288,0,1,0,0,1,0,0,0,1,0,0,0
2219,2012-08-05 19:00:00,1,0.0,28.7,84.0,15.0013,16,139,185,2012,8,1615,1388.7287671232875,0,1,0,0,0,0,0,0,1,0,0,0
2220,2012-08-05 20:00:00,1,0.0,28.7,84.0,7.0015,16,140,193,2012,8,1760,1513.4287671232876,0,1,0,0,0,0,0,0,1,0,0,0
2221,2012-08-06 00:00:00,0,1.0,29.52,79.0,0.0,9,24,33,2012,8,300,257.82876712328766,0,1,0,1,0,0,1,0,0,0,0,0
2222,2012-08-06 02:00:00,0,1.0,29.52,79.0,8.9981,0,5,5,2012,8,25,21.32876712328767,0,1,0,1,0,0,1,0,0,0,0,0
2223,2012-08-06 04:00:00,0,1.0,29.52,74.0,8.9981,3,8,11,2012,8,100,85.82876712328766,0,1,0,1,0,0,1,0,0,0,0,0
2224,2012-08-06 09:00:00,0,1.0,28.7,79.0,11.0014,28,248,276,2012,8,1800,1547.8287671232877,0,1,0,0,1,0,1,0,0,0,0,0
2225,2012-08-06 15:00:00,0,1.0,33.62,46.0,8.9981,16,183,274,2012,8,2735,2351.928767123288,0,1,0,0,0,0,1,0,0,0,0,0
2226,2012-08-07 01:00:00,0,1.0,28.7,84.0,8.9981,2,16,18,2012,8,120,103.02876712328768,0,1,0,0,0,0,0,0,0,0,1,0
2227,2012-08-07 04:00:00,0,1.0,27.88,83.0,8.9981,2,7,9,2012,8,75,64.32876712328766,0,1,0,0,0,0,0,0,0,0,1,0
2228,2012-08-07 05:00:00,0,1.0,28.7,79.0,7.0015,3,33,36,2012,8,225,193.3287671232877,0,1,0,0,0,0,0,0,0,0,1,0
2229,2012-08-07 06:00:00,0,1.0,28.7,79.0,12.998,3,176,179,2012,8,940,808.2287671232876,0,1,0,1,0,0,0,0,0,0,1,0
2230,2012-08-07 07:00:00,0,1.0,28.7,74.0,8.9981,21,118,502,2012,8,2825,2429.3287671232874,0,1,0,1,0,0,0,0,0,0,1,0
2231,2012-08-07 10:00:00,0,1.0,30.34,70.0,8.9981,16,161,250,2012,8,2585,2222.928767123288,0,1,0,1,0,0,0,0,0,0,1,0
2232,2012-08-07 12:00:00,0,1.0,32.8,55.0,8.9981,16,197,283,2012,8,2705,2326.128767123288,0,1,0,1,0,0,0,0,0,0,1,0
2233,2012-08-07 14:00:00,0,1.0,33.62,46.0,0.0,16,185,261,2012,8,2445,2102.528767123288,0,1,0,1,0,0,0,0,0,0,1,0
2234,2012-08-07 16:00:00,0,1.0,31.16,66.0,19.0012,16,344,445,2012,8,3740,3216.2287671232875,0,1,0,0,1,0,0,0,0,0,1,0
2235,2012-08-07 22:00:00,0,1.0,29.52,74.0,7.0015,16,181,224,2012,8,1765,1517.7287671232875,0,1,0,0,0,0,0,0,0,0,1,0
2236,2012-08-08 06:00:00,0,1.0,28.7,84.0,11.0014,4,169,173,2012,8,925,795.3287671232877,0,1,0,1,0,0,0,0,0,0,0,1
2237,2012-08-08 15:00:00,0,1.0,34.44,44.0,12.998,16,168,278,2012,8,3040,2614.2287671232875,0,1,0,1,0,0,0,0,0,0,0,1
2238,2012-08-09 09:00:00,0,1.0,31.16,66.0,11.0014,16,299,353,2012,8,2575,2214.3287671232874,0,1,0,0,0,0,0,0,0,1,0,0
2239,2012-08-09 11:00:00,0,1.0,34.44,44.0,0.0,16,166,260,2012,8,2710,2330.428767123288,0,1,0,0,0,0,0,0,0,1,0,0
2240,2012-08-09 12:00:00,0,1.0,34.44,44.0,7.0015,16,192,277,2012,8,2660,2287.428767123288,0,1,0,0,0,0,0,0,0,1,0,0
2241,2012-08-09 13:00:00,0,1.0,35.26,41.0,7.0015,16,201,281,2012,8,2605,2240.128767123288,0,1,0,0,0,0,0,0,0,1,0,0
2242,2012-08-09 17:00:00,0,1.0,35.26,36.0,16.9979,16,118,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,0,1,0,0
2243,2012-08-09 21:00:00,0,1.0,28.7,58.0,11.0014,16,286,336,2012,8,2430,2089.628767123288,0,1,0,1,0,0,0,0,0,1,0,0
2244,2012-08-09 22:00:00,0,1.0,27.06,69.0,15.0013,16,218,259,2012,8,1910,1642.4287671232876,0,1,0,1,0,0,0,0,0,1,0,0
2245,2012-08-09 23:00:00,0,1.0,27.06,74.0,0.0,19,137,156,2012,8,1065,915.7287671232876,0,1,0,0,0,0,0,0,0,1,0,0
2246,2012-08-10 01:00:00,0,1.0,28.7,65.0,7.0015,6,35,41,2012,8,295,253.52876712328765,0,1,0,0,0,0,0,0,0,0,0,0
2247,2012-08-10 02:00:00,0,1.0,28.7,74.0,11.0014,6,14,20,2012,8,190,163.22876712328767,0,1,0,0,0,0,0,0,0,0,0,0
2248,2012-08-10 03:00:00,0,1.0,29.52,79.0,12.998,3,6,9,2012,8,90,77.22876712328767,0,1,0,1,0,0,0,0,0,0,0,0
2249,2012-08-10 04:00:00,0,1.0,28.7,84.0,19.0012,0,7,7,2012,8,35,29.92876712328767,0,1,0,0,1,0,0,0,0,0,0,0
2250,2012-08-10 07:00:00,0,1.0,26.24,89.0,7.0015,5,128,133,2012,8,740,636.2287671232876,0,1,0,0,1,0,0,0,0,0,0,0
2251,2012-08-10 14:00:00,0,1.0,31.16,58.0,23.9994,16,236,307,2012,8,2600,2235.8287671232874,0,1,0,0,0,0,0,0,0,0,0,0
2252,2012-08-10 15:00:00,0,1.0,32.8,52.0,30.0026,16,224,324,2012,8,3120,2683.028767123288,0,1,0,0,0,0,0,0,0,0,0,0
2253,2012-08-10 20:00:00,0,1.0,30.34,66.0,19.9995,16,315,370,2012,8,2675,2300.3287671232874,0,1,0,0,0,0,0,0,0,0,0,0
2254,2012-08-11 00:00:00,1,0.0,28.7,70.0,19.0012,16,142,180,2012,8,1470,1264.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2255,2012-08-11 01:00:00,1,0.0,27.06,74.0,15.0013,32,84,116,2012,8,1060,911.4287671232876,0,1,0,0,0,0,0,1,0,0,0,0
2256,2012-08-11 02:00:00,1,0.0,26.24,78.0,12.998,19,66,85,2012,8,710,610.4287671232877,0,1,0,0,1,0,0,1,0,0,0,0
2257,2012-08-11 05:00:00,1,0.0,25.42,88.0,7.0015,2,9,11,2012,8,85,72.92876712328767,0,1,0,0,0,0,0,1,0,0,0,0
2258,2012-08-11 12:00:00,1,0.0,31.16,58.0,15.0013,16,332,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2259,2012-08-11 14:00:00,1,0.0,32.8,49.0,19.9995,16,290,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2260,2012-08-11 15:00:00,1,0.0,32.8,46.0,19.0012,16,316,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2261,2012-08-11 18:00:00,1,0.0,28.7,74.0,19.9995,16,193,300,2012,8,3105,2670.128767123288,0,1,0,1,0,0,0,1,0,0,0,0
2262,2012-08-11 19:00:00,1,0.0,27.06,89.0,7.0015,16,178,275,2012,8,2830,2433.628767123288,0,1,0,1,0,0,0,1,0,0,0,0
2263,2012-08-11 23:00:00,1,0.0,27.06,78.0,11.0014,16,121,163,2012,8,1445,1242.5287671232877,0,1,0,0,1,0,0,1,0,0,0,0
2264,2012-08-12 06:00:00,1,0.0,26.24,65.0,11.0014,2,14,16,2012,8,110,94.42876712328768,0,1,0,0,0,0,0,0,1,0,0,0
2265,2012-08-12 11:00:00,1,0.0,30.34,42.0,11.0014,16,282,449,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2266,2012-08-12 13:00:00,1,0.0,31.98,40.0,0.0,16,365,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2267,2012-08-12 16:00:00,1,1.0,31.16,40.0,7.0015,16,300,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2268,2012-08-13 02:00:00,0,1.0,26.24,69.0,7.0015,1,8,9,2012,8,60,51.42876712328767,0,1,0,0,0,0,1,0,0,0,0,0
2269,2012-08-13 05:00:00,0,1.0,26.24,69.0,7.0015,3,33,36,2012,8,225,193.3287671232877,0,1,0,0,0,0,1,0,0,0,0,0
2270,2012-08-13 13:00:00,0,1.0,31.98,40.0,11.0014,16,175,254,2012,8,2455,2111.128767123288,0,1,0,0,0,0,1,0,0,0,0,0
2271,2012-08-13 14:00:00,0,1.0,32.8,33.0,7.0015,16,163,248,2012,8,2515,2162.7287671232875,0,1,0,0,0,0,1,0,0,0,0,0
2272,2012-08-13 18:00:00,0,1.0,31.16,52.0,19.0012,16,118,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,1,0,0,0,0,0
2273,2012-08-13 23:00:00,0,1.0,28.7,70.0,15.0013,28,100,128,2012,8,1060,911.4287671232876,0,1,0,0,0,0,1,0,0,0,0,0
2274,2012-08-14 01:00:00,0,1.0,27.88,79.0,16.9979,8,19,27,2012,8,255,219.12876712328767,0,1,0,0,0,0,0,0,0,0,1,0
2275,2012-08-14 02:00:00,0,1.0,27.88,83.0,12.998,2,9,11,2012,8,85,72.92876712328767,0,1,0,1,0,0,0,0,0,0,1,0
2276,2012-08-14 15:00:00,0,1.0,33.62,46.0,15.0013,16,199,283,2012,8,2675,2300.3287671232874,0,1,0,0,0,0,0,0,0,0,1,0
2277,2012-08-14 17:00:00,0,1.0,31.16,66.0,16.9979,16,118,144,2012,8,1020,877.0287671232877,0,1,0,0,1,0,0,0,0,0,1,0
2278,2012-08-15 02:00:00,0,1.0,27.88,65.0,0.0,1,7,8,2012,8,55,47.12876712328767,0,1,0,0,0,0,0,0,0,0,0,1
2279,2012-08-15 03:00:00,0,1.0,27.06,74.0,7.0015,1,10,11,2012,8,70,60.02876712328767,0,1,0,0,0,0,0,0,0,0,0,1
2280,2012-08-15 04:00:00,0,1.0,26.24,83.0,7.0015,0,4,4,2012,8,20,17.028767123287672,0,1,0,0,0,0,0,0,0,0,0,1
2281,2012-08-15 06:00:00,0,1.0,26.24,78.0,7.0015,12,160,172,2012,8,1040,894.2287671232876,0,1,0,0,0,0,0,0,0,0,0,1
2282,2012-08-15 07:00:00,0,1.0,27.06,69.0,12.998,25,118,492,2012,8,2835,2437.928767123288,0,1,0,1,0,0,0,0,0,0,0,1
2283,2012-08-15 10:00:00,0,1.0,29.52,62.0,12.998,16,163,233,2012,8,2215,1904.7287671232875,0,1,0,1,0,0,0,0,0,0,0,1
2284,2012-08-15 11:00:00,0,1.0,30.34,58.0,12.998,16,155,235,2012,8,2375,2042.328767123288,0,1,0,1,0,0,0,0,0,0,0,1
2285,2012-08-15 12:00:00,0,1.0,30.34,55.0,15.0013,16,230,307,2012,8,2690,2313.2287671232875,0,1,0,0,0,0,0,0,0,0,0,1
2286,2012-08-15 16:00:00,0,1.0,31.16,48.0,12.998,16,340,431,2012,8,3520,3027.028767123288,0,1,0,0,0,0,0,0,0,0,0,1
2287,2012-08-15 17:00:00,0,1.0,30.34,55.0,19.0012,16,118,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,0,0,0,1
2288,2012-08-15 21:00:00,0,1.0,28.7,61.0,12.998,16,266,315,2012,8,2310,1986.428767123288,0,1,0,0,0,0,0,0,0,0,0,1
2289,2012-08-16 00:00:00,0,1.0,27.06,69.0,0.0,13,63,76,2012,8,575,494.32876712328766,0,1,0,0,0,0,0,0,0,1,0,0
2290,2012-08-16 04:00:00,0,1.0,25.42,73.0,15.0013,2,3,5,2012,8,55,47.12876712328767,0,1,0,0,0,0,0,0,0,1,0,0
2291,2012-08-16 07:00:00,0,1.0,26.24,69.0,15.0013,16,118,464,2012,8,2560,2201.428767123288,0,1,0,0,0,0,0,0,0,1,0,0
2292,2012-08-16 19:00:00,0,1.0,31.16,40.0,7.0015,16,118,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,0,1,0,0
2293,2012-08-16 23:00:00,0,1.0,28.7,54.0,7.0015,16,168,226,2012,8,2000,1719.8287671232877,0,1,0,0,0,0,0,0,0,1,0,0
2294,2012-08-17 01:00:00,0,1.0,27.06,65.0,7.0015,16,38,54,2012,8,510,438.4287671232877,0,1,0,0,0,0,0,0,0,0,0,0
2295,2012-08-17 02:00:00,0,1.0,27.06,61.0,8.9981,4,15,19,2012,8,155,133.12876712328767,0,1,0,0,0,0,0,0,0,0,0,0
2296,2012-08-17 05:00:00,0,1.0,26.24,73.0,7.0015,2,34,36,2012,8,210,180.42876712328768,0,1,0,0,0,0,0,0,0,0,0,0
2297,2012-08-17 07:00:00,0,1.0,26.24,73.0,7.0015,11,368,379,2012,8,2060,1771.4287671232876,0,1,0,0,0,0,0,0,0,0,0,0
2298,2012-08-17 09:00:00,0,1.0,28.7,58.0,7.0015,16,320,378,2012,8,2760,2373.428767123288,0,1,0,0,0,0,0,0,0,0,0,0
2299,2012-08-17 10:00:00,0,1.0,30.34,55.0,11.0014,16,149,231,2012,8,2385,2050.928767123288,0,1,0,0,0,0,0,0,0,0,0,0
2300,2012-08-17 11:00:00,0,1.0,31.16,52.0,19.0012,16,205,303,2012,8,2985,2566.928767123288,0,1,0,0,0,0,0,0,0,0,0,0
2301,2012-08-17 12:00:00,0,1.0,33.62,41.0,15.0013,16,255,365,2012,8,3475,2988.3287671232874,0,1,0,0,0,0,0,0,0,0,0,0
2302,2012-08-17 14:00:00,0,1.0,35.26,34.0,27.9993,16,200,328,2012,8,3560,3061.428767123288,0,1,0,0,0,0,0,0,0,0,0,0
2303,2012-08-17 22:00:00,0,1.0,27.06,83.0,12.998,16,170,213,2012,8,1710,1470.4287671232876,0,1,0,0,1,0,0,0,0,0,0,0
2304,2012-08-17 23:00:00,0,1.0,26.24,83.0,15.0013,21,100,121,2012,8,920,791.0287671232877,0,1,0,0,1,0,0,0,0,0,0,0
2305,2012-08-18 23:00:00,1,0.0,26.24,65.0,6.0032,16,175,235,2012,8,2075,1784.3287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2306,2012-08-19 00:00:00,1,0.0,27.06,57.0,6.0032,16,143,187,2012,8,1595,1371.5287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2307,2012-08-19 02:00:00,1,1.0,25.42,69.0,6.0032,16,103,119,2012,8,835,717.9287671232877,0,1,0,1,0,0,0,0,1,0,0,0
2308,2012-08-19 03:00:00,1,0.0,25.42,61.0,11.0014,21,34,55,2012,8,590,507.2287671232877,0,1,0,1,0,0,0,0,1,0,0,0
2309,2012-08-19 11:00:00,1,0.0,26.24,78.0,11.0014,16,189,272,2012,8,2605,2240.128767123288,0,1,0,0,1,0,0,0,1,0,0,0
2310,2012-08-19 14:00:00,1,0.0,26.24,73.0,0.0,16,108,149,2012,8,1360,1169.4287671232876,0,1,0,0,1,0,0,0,1,0,0,0
2311,2012-08-19 19:00:00,1,0.0,26.24,73.0,8.9981,16,269,341,2012,8,2785,2394.928767123288,0,1,0,1,0,0,0,0,1,0,0,0
2312,2012-08-19 20:00:00,1,0.0,26.24,73.0,12.998,16,213,274,2012,8,2285,1964.928767123288,0,1,0,1,0,0,0,0,1,0,0,0
2313,2012-09-01 04:00:00,1,0.0,28.7,70.0,0.0,3,9,12,2012,9,105,90.12876712328767,0,0,0,0,0,0,0,1,0,0,0,0
2314,2012-09-01 06:00:00,1,0.0,27.88,79.0,0.0,13,23,36,2012,9,375,322.32876712328766,0,0,0,0,0,0,0,1,0,0,0,0
2315,2012-09-01 09:00:00,1,1.0,31.16,58.0,12.998,16,175,237,2012,9,2115,1818.7287671232875,0,0,0,1,0,0,0,1,0,0,0,0
2316,2012-09-01 12:00:00,1,0.0,32.8,55.0,11.0014,16,284,471,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,1,0,0,0,0
2317,2012-09-01 15:00:00,1,0.0,35.26,44.0,19.0012,16,306,144,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,1,0,0,0,0
2318,2012-09-01 16:00:00,1,0.0,34.44,49.0,11.0014,16,253,462,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,1,0,0,0,0
2319,2012-09-01 19:00:00,1,0.0,31.98,62.0,0.0,16,235,392,2012,9,1020,877.0287671232877,0,0,0,0,1,0,0,1,0,0,0,0
2320,2012-09-01 23:00:00,1,0.0,27.06,89.0,6.0032,16,88,145,2012,9,1580,1358.6287671232876,0,0,0,0,0,0,0,1,0,0,0,0
2321,2012-09-02 00:00:00,1,0.0,27.06,89.0,6.0032,27,72,99,2012,9,900,773.8287671232877,0,0,0,1,0,0,0,0,1,0,0,0
2322,2012-09-02 03:00:00,1,0.0,27.06,89.0,6.0032,9,33,42,2012,9,345,296.52876712328765,0,0,0,0,0,0,0,0,1,0,0,0
2323,2012-09-02 07:00:00,1,0.0,27.06,94.0,6.0032,13,29,42,2012,9,405,348.1287671232877,0,0,0,0,0,0,0,0,1,0,0,0
2324,2012-09-02 11:00:00,1,0.0,30.34,70.0,0.0,16,263,489,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,0,1,0,0,0
