,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,year,month,day,revenue,profit
2383,2012-09-14 01:00:00,Fall,0,1.0,Clear,22.96,73.0,6.0032,6,35,41,2012,9,Friday,295,253.52876712328765
2384,2012-09-14 06:00:00,Fall,0,1.0,Clear,22.14,88.0,0.0,8,144,152,2012,9,Friday,880,756.6287671232876
2385,2012-09-14 10:00:00,Fall,0,1.0,Mist,27.88,65.0,0.0,75,171,246,2012,9,Friday,2355,2025.1287671232876
2386,2012-09-14 12:00:00,Fall,0,1.0,Mist,28.7,54.0,12.998,119,290,409,2012,9,Friday,3830,3293.6287671232876
2387,2012-09-14 13:00:00,Fall,0,1.0,Mist,28.7,54.0,12.998,107,301,408,2012,9,Friday,3645,3134.5287671232877
2388,2012-09-14 16:00:00,Fall,0,1.0,Mist,29.52,51.0,0.0,109,454,563,2012,9,Friday,4450,3826.8287671232874
2389,2012-09-15 04:00:00,Fall,1,0.0,Mist,24.6,69.0,23.9994,3,3,6,2012,9,Saturday,75,64.32876712328766
2390,2012-09-15 09:00:00,Fall,1,0.0,Clear,24.6,43.0,27.9993,79,263,342,2012,9,Saturday,2895,2489.5287671232877
2391,2012-09-15 15:00:00,Fall,1,0.0,Mist,27.88,34.0,19.0012,312,342,654,2012,9,Saturday,7950,6836.828767123287
2392,2012-09-15 18:00:00,Fall,1,0.0,Mist,26.24,36.0,19.0012,232,382,614,2012,9,Saturday,6550,5632.828767123287
2393,2012-09-16 02:00:00,Fall,1,0.0,Clear,21.32,63.0,0.0,27,62,89,2012,9,Sunday,850,730.8287671232877
2394,2012-09-16 03:00:00,Fall,1,0.0,Clear,20.5,68.0,0.0,10,38,48,2012,9,Sunday,390,335.22876712328764
2395,2012-09-16 04:00:00,Fall,1,0.0,Clear,20.5,72.0,0.0,2,6,8,2012,9,Sunday,70,60.02876712328767
2396,2012-09-16 15:00:00,Fall,1,0.0,Clear,26.24,41.0,11.0014,215,342,557,2012,9,Sunday,6010,5168.428767123288
2397,2012-09-16 16:00:00,Fall,1,0.0,Clear,26.24,44.0,11.0014,194,402,596,2012,9,Sunday,5890,5065.228767123288
2398,2012-09-16 22:00:00,Fall,1,0.0,Clear,22.96,68.0,6.0032,18,109,127,2012,9,Sunday,905,778.1287671232876
2399,2012-09-16 23:00:00,Fall,1,1.0,Clear,22.14,68.0,7.0015,9,85,94,2012,9,Sunday,605,520.1287671232876
2400,2012-09-17 01:00:00,Fall,0,1.0,Clear,21.32,72.0,6.0032,9,12,21,2012,9,Monday,240,206.22876712328767
2401,2012-09-17 04:00:00,Fall,0,1.0,Clear,20.5,77.0,0.0,2,9,11,2012,9,Monday,85,72.92876712328767
2402,2012-09-17 05:00:00,Fall,0,1.0,Clear,19.68,82.0,6.0032,1,44,45,2012,9,Monday,240,206.22876712328767
2403,2012-09-17 12:00:00,Fall,0,1.0,Mist,25.42,69.0,12.998,62,233,295,2012,9,Monday,2405,2068.1287671232876
2404,2012-09-17 15:00:00,Fall,0,1.0,Mist,26.24,65.0,16.9979,82,256,338,2012,9,Monday,2920,2511.0287671232877
2405,2012-09-17 17:00:00,Fall,0,1.0,Mist,26.24,65.0,15.0013,102,740,842,2012,9,Monday,5740,4936.228767123288
2406,2012-09-18 04:00:00,Fall,0,1.0,Mist,25.42,94.0,23.9994,2,5,7,2012,9,Tuesday,65,55.72876712328767
2407,2012-09-18 08:00:00,Fall,0,1.0,Mist,27.06,83.0,36.9974,32,640,672,2012,9,Tuesday,3840,3302.2287671232875
2408,2012-09-18 15:00:00,Fall,0,1.0,Rainy,24.6,88.0,16.9979,1,35,36,2012,9,Tuesday,195,167.52876712328768
2409,2012-09-18 16:00:00,Fall,0,1.0,Rainy,24.6,88.0,19.9995,19,122,141,2012,9,Tuesday,990,851.2287671232876
2410,2012-09-18 20:00:00,Fall,0,1.0,Mist,24.6,88.0,12.998,19,271,290,2012,9,Tuesday,1735,1491.9287671232876
2411,2012-09-19 05:00:00,Fall,0,1.0,Mist,21.32,68.0,19.0012,2,54,56,2012,9,Wednesday,310,266.4287671232877
2412,2012-09-19 08:00:00,Fall,0,1.0,Clear,21.32,59.0,15.0013,39,758,797,2012,9,Wednesday,4570,3930.0287671232877
2413,2012-09-19 15:00:00,Fall,0,1.0,Clear,25.42,35.0,0.0,57,254,311,2012,9,Wednesday,2410,2072.428767123288
2414,2012-09-19 17:00:00,Fall,0,1.0,Clear,24.6,38.0,15.0013,74,812,886,2012,9,Wednesday,5540,4764.228767123288
2415,2012-09-19 18:00:00,Fall,0,1.0,Clear,23.78,40.0,19.0012,85,807,892,2012,9,Wednesday,5735,4931.928767123288
2416,2012-09-19 22:00:00,Fall,0,1.0,Clear,20.5,63.0,6.0032,31,198,229,2012,9,Wednesday,1610,1384.4287671232876
2417,2012-09-19 23:00:00,Fall,0,1.0,Clear,19.68,67.0,6.0032,17,106,123,2012,9,Wednesday,870,748.0287671232877
2418,2012-10-01 01:00:00,Fall,0,1.0,Clear,18.04,77.0,6.0032,5,13,18,2012,10,Monday,165,141.72876712328767
2419,2012-10-01 02:00:00,Fall,0,1.0,Clear,18.86,72.0,0.0,6,6,12,2012,10,Monday,150,128.82876712328766
2420,2012-10-01 06:00:00,Fall,0,1.0,Clear,18.04,77.0,7.0015,8,147,155,2012,10,Monday,895,769.5287671232877
2421,2012-10-01 07:00:00,Fall,0,1.0,Clear,18.04,77.0,11.0014,13,470,483,2012,10,Monday,2610,2244.428767123288
2422,2012-10-01 11:00:00,Fall,0,1.0,Clear,23.78,46.0,0.0,76,196,272,2012,10,Monday,2500,2149.8287671232874
2423,2012-10-01 17:00:00,Fall,0,1.0,Rainy,22.96,60.0,16.9979,65,791,856,2012,10,Monday,5255,4519.128767123288
2424,2012-10-01 23:00:00,Fall,0,1.0,Rainy,22.14,77.0,0.0,17,88,105,2012,10,Monday,780,670.6287671232876
2425,2012-10-02 00:00:00,Fall,0,1.0,Mist,22.96,73.0,0.0,1,30,31,2012,10,Tuesday,170,146.02876712328768
2426,2012-10-02 04:00:00,Fall,0,1.0,Mist,22.96,83.0,6.0032,2,8,10,2012,10,Tuesday,80,68.62876712328767
2427,2012-10-02 06:00:00,Fall,0,1.0,Rainy,23.78,83.0,7.0015,3,176,179,2012,10,Tuesday,940,808.2287671232876
2428,2012-10-02 11:00:00,Fall,0,1.0,Rainy,23.78,94.0,8.9981,7,92,99,2012,10,Tuesday,600,515.8287671232877
2429,2012-10-02 13:00:00,Fall,0,1.0,Mist,24.6,88.0,8.9981,6,148,154,2012,10,Tuesday,860,739.4287671232877
2430,2012-10-02 15:00:00,Fall,0,1.0,Rainy,25.42,83.0,8.9981,14,195,209,2012,10,Tuesday,1255,1079.1287671232876
2431,2012-10-02 18:00:00,Fall,0,1.0,Rainy,25.42,94.0,6.0032,48,639,687,2012,10,Tuesday,4155,3573.1287671232876
2432,2012-10-02 23:00:00,Fall,0,1.0,Mist,25.42,94.0,0.0,11,87,98,2012,10,Tuesday,655,563.1287671232876
2433,2012-10-03 02:00:00,Fall,0,1.0,Mist,25.42,94.0,0.0,2,7,9,2012,10,Wednesday,75,64.32876712328766
2434,2012-10-03 05:00:00,Fall,0,1.0,Mist,25.42,94.0,7.0015,2,32,34,2012,10,Wednesday,200,171.82876712328766
2435,2012-10-03 07:00:00,Fall,0,1.0,Mist,24.6,94.0,12.998,11,504,515,2012,10,Wednesday,2740,2356.2287671232875
2436,2012-10-03 08:00:00,Fall,0,1.0,Mist,25.42,88.0,7.0015,28,781,809,2012,10,Wednesday,4465,3839.7287671232875
2437,2012-10-03 11:00:00,Fall,0,1.0,Clear,27.06,78.0,11.0014,52,178,230,2012,10,Wednesday,1930,1659.6287671232876
2438,2012-10-03 12:00:00,Fall,0,1.0,Mist,28.7,70.0,7.0015,69,289,358,2012,10,Wednesday,2825,2429.3287671232874
2439,2012-10-03 13:00:00,Fall,0,1.0,Mist,28.7,74.0,7.0015,55,224,279,2012,10,Wednesday,2220,1909.0287671232877
2440,2012-10-03 14:00:00,Fall,0,1.0,Mist,29.52,70.0,11.0014,56,195,251,2012,10,Wednesday,2095,1801.5287671232877
2441,2012-10-03 18:00:00,Fall,0,1.0,Clear,28.7,65.0,0.0,54,756,810,2012,10,Wednesday,4860,4179.428767123288
2442,2012-10-03 20:00:00,Fall,0,1.0,Clear,28.7,65.0,0.0,48,449,497,2012,10,Wednesday,3205,2756.1287671232876
2443,2012-10-04 02:00:00,Fall,0,1.0,Clear,26.24,89.0,0.0,3,10,13,2012,10,Thursday,110,94.42876712328767
2444,2012-10-04 03:00:00,Fall,0,1.0,Mist,25.42,88.0,0.0,5,6,11,2012,10,Thursday,130,111.62876712328767
2445,2012-10-04 04:00:00,Fall,0,1.0,Mist,26.24,89.0,0.0,0,10,10,2012,10,Thursday,50,42.82876712328767
2446,2012-10-04 05:00:00,Fall,0,1.0,Rainy,26.24,89.0,7.0015,2,37,39,2012,10,Thursday,225,193.32876712328766
2447,2012-10-04 17:00:00,Fall,0,1.0,Clear,28.7,51.0,15.0013,112,789,901,2012,10,Thursday,6185,5318.928767123288
2448,2012-10-04 23:00:00,Fall,0,1.0,Clear,24.6,56.0,6.0032,18,137,155,2012,10,Thursday,1045,898.5287671232877
2449,2012-10-05 01:00:00,Fall,0,1.0,Clear,22.14,68.0,7.0015,3,43,46,2012,10,Friday,275,236.32876712328766
2450,2012-10-05 04:00:00,Fall,0,1.0,Clear,22.14,77.0,0.0,0,11,11,2012,10,Friday,55,47.12876712328767
2451,2012-10-05 07:00:00,Fall,0,1.0,Clear,21.32,83.0,7.0015,11,417,428,2012,10,Friday,2305,1982.1287671232876
2452,2012-10-05 09:00:00,Fall,0,1.0,Clear,24.6,60.0,6.0032,58,326,384,2012,10,Friday,2790,2399.2287671232875
2453,2012-10-05 11:00:00,Fall,0,1.0,Clear,28.7,48.0,12.998,90,214,304,2012,10,Friday,2870,2468.0287671232877
2454,2012-10-05 14:00:00,Fall,0,1.0,Clear,30.34,37.0,15.0013,113,287,400,2012,10,Friday,3695,3177.5287671232877
2455,2012-10-05 17:00:00,Fall,0,1.0,Clear,28.7,42.0,11.0014,158,742,900,2012,10,Friday,6870,5908.028767123287
2456,2012-10-05 21:00:00,Fall,0,1.0,Clear,24.6,69.0,15.0013,47,220,267,2012,10,Friday,2040,1754.2287671232875
2457,2012-10-06 06:00:00,Fall,1,0.0,Clear,22.14,88.0,16.9979,2,28,30,2012,10,Saturday,180,154.62876712328767
2458,2012-10-06 09:00:00,Fall,1,0.0,Clear,24.6,73.0,12.998,130,265,395,2012,10,Saturday,3925,3375.3287671232874
2459,2012-10-06 10:00:00,Fall,1,0.0,Clear,25.42,69.0,19.0012,198,341,539,2012,10,Saturday,5665,4871.728767123288
2460,2012-10-06 11:00:00,Fall,1,0.0,Clear,26.24,65.0,16.9979,258,389,647,2012,10,Saturday,7105,6110.128767123288
2461,2012-10-06 13:00:00,Fall,1,0.0,Mist,26.24,57.0,35.0008,310,400,710,2012,10,Saturday,8200,7051.828767123287
2462,2012-10-06 18:00:00,Fall,1,0.0,Clear,21.32,48.0,27.9993,183,312,495,2012,10,Saturday,5220,4489.028767123287
2463,2012-10-07 04:00:00,Fall,1,0.0,Mist,18.04,54.0,16.9979,5,6,11,2012,10,Sunday,130,111.62876712328767
2464,2012-10-07 06:00:00,Fall,1,1.0,Mist,18.04,54.0,12.998,4,19,23,2012,10,Sunday,175,150.32876712328766
2465,2012-10-07 10:00:00,Fall,1,0.0,Mist,17.22,67.0,12.998,41,144,185,2012,10,Sunday,1540,1324.2287671232875
2466,2012-10-07 11:00:00,Fall,1,0.0,Mist,17.22,71.0,7.0015,76,260,336,2012,10,Sunday,2820,2425.0287671232877
2467,2012-10-07 12:00:00,Fall,1,1.0,Mist,17.22,71.0,0.0,100,292,392,2012,10,Sunday,3460,2975.428767123288
2468,2012-10-07 13:00:00,Fall,1,0.0,Mist,18.04,72.0,6.0032,80,240,320,2012,10,Sunday,2800,2407.8287671232874
2469,2012-10-07 15:00:00,Fall,1,0.0,Rainy,17.22,77.0,8.9981,74,232,306,2012,10,Sunday,2640,2270.2287671232875
2470,2012-10-07 18:00:00,Fall,1,0.0,Rainy,16.4,82.0,12.998,24,82,106,2012,10,Sunday,890,765.2287671232876
2471,2012-10-07 20:00:00,Fall,1,0.0,Clear,16.4,82.0,8.9981,19,97,116,2012,10,Sunday,865,743.7287671232876
2472,2012-10-07 23:00:00,Fall,1,0.0,Clear,14.76,93.0,8.9981,12,68,80,2012,10,Sunday,580,498.6287671232877
2473,2012-10-08 02:00:00,Fall,0,0.0,Clear,13.94,81.0,12.998,3,12,15,2012,10,Monday,120,103.02876712328768
2474,2012-10-08 03:00:00,Fall,0,0.0,Clear,13.94,81.0,7.0015,2,8,10,2012,10,Monday,80,68.62876712328767
2475,2012-10-08 05:00:00,Fall,0,0.0,Clear,13.94,76.0,15.0013,2,17,19,2012,10,Monday,125,107.32876712328768
2476,2012-10-08 15:00:00,Fall,0,0.0,Rainy,17.22,58.0,12.998,76,294,370,2012,10,Monday,2990,2571.2287671232875
2477,2012-10-08 17:00:00,Fall,0,0.0,Mist,17.22,66.0,16.9979,81,416,497,2012,10,Monday,3700,3181.8287671232874
2478,2012-10-08 18:00:00,Fall,0,0.0,Mist,17.22,66.0,19.0012,41,415,456,2012,10,Monday,2895,2489.5287671232877
2479,2012-10-08 22:00:00,Fall,0,0.0,Rainy,16.4,76.0,16.9979,6,101,107,2012,10,Monday,625,537.3287671232877
2480,2012-10-09 00:00:00,Fall,0,1.0,Mist,15.58,82.0,15.0013,9,22,31,2012,10,Tuesday,290,249.22876712328767
2481,2012-10-09 04:00:00,Fall,0,1.0,Rainy,14.76,87.0,11.0014,1,6,7,2012,10,Tuesday,50,42.82876712328767
2482,2012-10-09 06:00:00,Fall,0,1.0,Mist,15.58,82.0,16.9979,2,141,143,2012,10,Tuesday,745,640.5287671232877
2483,2012-10-09 11:00:00,Fall,0,1.0,Mist,19.68,69.0,12.998,37,156,193,2012,10,Tuesday,1520,1307.0287671232877
2484,2012-10-09 12:00:00,Fall,0,1.0,Mist,19.68,69.0,12.998,43,217,260,2012,10,Tuesday,1945,1672.5287671232877
2485,2012-10-09 15:00:00,Fall,0,1.0,Mist,21.32,63.0,11.0014,59,195,254,2012,10,Tuesday,2155,1853.1287671232876
2486,2012-10-09 16:00:00,Fall,0,1.0,Mist,20.5,72.0,11.0014,70,354,424,2012,10,Tuesday,3170,2726.0287671232877
2487,2012-10-09 19:00:00,Fall,0,1.0,Mist,20.5,72.0,11.0014,31,483,514,2012,10,Tuesday,3035,2609.928767123288
2488,2012-10-09 21:00:00,Fall,0,1.0,Mist,19.68,77.0,8.9981,16,209,225,2012,10,Tuesday,1365,1173.7287671232875
2489,2012-10-10 01:00:00,Fall,0,1.0,Mist,18.86,88.0,0.0,2,6,8,2012,10,Wednesday,70,60.02876712328767
2490,2012-10-10 03:00:00,Fall,0,1.0,Mist,18.86,88.0,0.0,0,6,6,2012,10,Wednesday,30,25.628767123287673
2491,2012-10-10 04:00:00,Fall,0,1.0,Mist,18.86,88.0,7.0015,0,6,6,2012,10,Wednesday,30,25.628767123287673
2492,2012-10-10 06:00:00,Fall,0,1.0,Mist,18.86,88.0,6.0032,3,172,175,2012,10,Wednesday,920,791.0287671232877
2493,2012-10-10 11:00:00,Fall,0,1.0,Clear,22.14,52.0,12.998,53,238,291,2012,10,Wednesday,2250,1934.8287671232877
2494,2012-10-10 21:00:00,Fall,0,1.0,Clear,20.5,51.0,23.9994,18,251,269,2012,10,Wednesday,1615,1388.7287671232875
2495,2012-10-10 23:00:00,Fall,0,1.0,Clear,18.04,58.0,12.998,17,119,136,2012,10,Wednesday,935,803.9287671232877
2496,2012-10-11 01:00:00,Fall,0,1.0,Clear,18.04,47.0,12.998,1,10,11,2012,10,Thursday,70,60.02876712328767
2497,2012-10-11 03:00:00,Fall,0,1.0,Clear,17.22,47.0,19.9995,0,3,3,2012,10,Thursday,15,12.728767123287671
2498,2012-10-11 07:00:00,Fall,0,1.0,Clear,14.76,50.0,16.9979,11,467,478,2012,10,Thursday,2555,2197.1287671232876
2499,2012-10-11 08:00:00,Fall,0,1.0,Clear,15.58,46.0,26.0027,25,773,798,2012,10,Thursday,4365,3753.7287671232875
2500,2012-10-11 14:00:00,Fall,0,1.0,Clear,21.32,32.0,6.0032,78,270,348,2012,10,Thursday,2910,2502.428767123288
2501,2012-10-11 22:00:00,Fall,0,1.0,Clear,16.4,66.0,11.0014,10,167,177,2012,10,Thursday,1035,889.9287671232877
2502,2012-10-12 05:00:00,Fall,0,1.0,Clear,14.76,81.0,6.0032,2,33,35,2012,10,Friday,205,176.12876712328767
2503,2012-10-12 13:00:00,Fall,0,1.0,Clear,22.96,37.0,26.0027,81,300,381,2012,10,Friday,3120,2683.0287671232877
2504,2012-10-12 14:00:00,Fall,0,1.0,Clear,22.96,37.0,31.0009,109,262,371,2012,10,Friday,3490,3001.2287671232875
2505,2012-10-12 19:00:00,Fall,0,1.0,Clear,17.22,41.0,15.0013,40,453,493,2012,10,Friday,3065,2635.7287671232875
2506,2012-10-12 22:00:00,Fall,0,1.0,Clear,16.4,47.0,19.9995,17,143,160,2012,10,Friday,1055,907.1287671232876
2507,2012-10-12 23:00:00,Fall,0,1.0,Clear,14.76,57.0,12.998,11,89,100,2012,10,Friday,665,571.7287671232876
2508,2012-10-13 02:00:00,Fall,1,0.0,Clear,13.94,53.0,12.998,7,60,67,2012,10,Saturday,440,378.22876712328764
2509,2012-10-13 10:00:00,Fall,1,1.0,Clear,16.4,43.0,0.0,82,265,347,2012,10,Saturday,2965,2549.7287671232875
2510,2012-10-13 11:00:00,Fall,1,0.0,Clear,17.22,35.0,8.9981,192,335,527,2012,10,Saturday,5515,4742.728767123288
2511,2012-10-13 14:00:00,Fall,1,0.0,Clear,19.68,33.0,12.998,243,354,597,2012,10,Saturday,6630,5701.628767123288
2512,2012-10-13 16:00:00,Fall,1,0.0,Clear,20.5,31.0,12.998,294,343,637,2012,10,Saturday,7595,6531.528767123287
2513,2012-10-13 17:00:00,Fall,1,0.0,Clear,18.86,38.0,11.0014,193,335,528,2012,10,Saturday,5535,4759.928767123288
2514,2012-10-13 20:00:00,Fall,1,0.0,Clear,16.4,54.0,6.0032,57,198,255,2012,10,Saturday,2130,1831.6287671232876
2515,2012-10-13 21:00:00,Fall,1,0.0,Clear,16.4,58.0,12.998,47,157,204,2012,10,Saturday,1725,1483.3287671232877
2516,2012-10-14 02:00:00,Fall,1,0.0,Clear,16.4,76.0,6.0032,8,58,66,2012,10,Sunday,450,386.82876712328766
2517,2012-10-14 04:00:00,Fall,1,0.0,Clear,17.22,77.0,19.0012,2,10,12,2012,10,Sunday,90,77.22876712328767
2518,2012-10-14 06:00:00,Fall,1,0.0,Clear,16.4,82.0,11.0014,4,20,24,2012,10,Sunday,180,154.62876712328767
2519,2012-10-14 07:00:00,Fall,1,0.0,Clear,17.22,82.0,15.0013,7,44,51,2012,10,Sunday,360,309.4287671232877
2520,2012-10-14 08:00:00,Fall,1,1.0,Clear,18.04,77.0,12.998,28,104,132,2012,10,Sunday,1080,928.6287671232876
2521,2012-10-14 09:00:00,Fall,1,0.0,Mist,19.68,67.0,19.0012,62,161,223,2012,10,Sunday,2045,1758.5287671232877
2522,2012-10-14 13:00:00,Fall,1,0.0,Clear,26.24,41.0,30.0026,218,401,619,2012,10,Sunday,6365,5473.728767123288
2523,2012-10-14 16:00:00,Fall,1,0.0,Clear,26.24,41.0,19.9995,203,378,581,2012,10,Sunday,5950,5116.828767123287
2524,2012-10-14 19:00:00,Fall,1,0.0,Clear,22.96,64.0,15.0013,68,268,336,2012,10,Sunday,2700,2321.8287671232874
2525,2012-10-14 21:00:00,Fall,1,0.0,Clear,22.96,73.0,30.0026,40,156,196,2012,10,Sunday,1580,1358.6287671232876
2526,2012-10-15 00:00:00,Fall,0,1.0,Mist,22.96,73.0,16.9979,17,31,48,2012,10,Monday,495,425.52876712328765
2527,2012-10-15 02:00:00,Fall,0,1.0,Mist,23.78,64.0,23.9994,1,5,6,2012,10,Monday,45,38.52876712328767
2528,2012-10-15 03:00:00,Fall,0,1.0,Mist,22.96,73.0,16.9979,2,2,4,2012,10,Monday,50,42.82876712328767
2529,2012-10-15 06:00:00,Fall,0,1.0,Mist,22.96,73.0,19.9995,6,141,147,2012,10,Monday,825,709.3287671232877
2530,2012-10-15 13:00:00,Fall,0,1.0,Mist,22.96,88.0,15.0013,37,109,146,2012,10,Monday,1285,1104.9287671232876
2531,2012-10-15 16:00:00,Fall,0,1.0,Clear,22.96,64.0,19.9995,76,371,447,2012,10,Monday,3375,2902.3287671232874
2532,2012-10-15 22:00:00,Fall,0,1.0,Clear,20.5,59.0,19.0012,8,118,126,2012,10,Monday,750,644.8287671232877
2533,2012-10-16 09:00:00,Fall,0,1.0,Clear,19.68,55.0,16.9979,32,323,355,2012,10,Tuesday,2255,1939.1287671232876
2534,2012-10-16 17:00:00,Fall,0,1.0,Clear,21.32,39.0,12.998,104,839,943,2012,10,Tuesday,6275,5396.328767123287
2535,2012-10-16 18:00:00,Fall,0,1.0,Clear,20.5,42.0,11.0014,71,767,838,2012,10,Tuesday,5255,4519.128767123288
2536,2012-10-16 19:00:00,Fall,0,1.0,Clear,19.68,48.0,0.0,40,491,531,2012,10,Tuesday,3255,2799.1287671232876
2537,2012-10-17 01:00:00,Fall,0,1.0,Clear,15.58,76.0,0.0,3,14,17,2012,10,Wednesday,130,111.62876712328767
2538,2012-10-17 02:00:00,Fall,0,1.0,Clear,15.58,76.0,0.0,4,12,16,2012,10,Wednesday,140,120.22876712328767
2539,2012-10-17 03:00:00,Fall,0,1.0,Clear,14.76,87.0,0.0,0,7,7,2012,10,Wednesday,35,29.92876712328767
2540,2012-10-17 09:00:00,Fall,0,1.0,Mist,17.22,77.0,0.0,38,344,382,2012,10,Wednesday,2480,2132.6287671232876
2541,2012-10-17 12:00:00,Fall,0,1.0,Mist,21.32,48.0,11.0014,71,261,332,2012,10,Wednesday,2725,2343.3287671232874
2542,2012-10-17 15:00:00,Fall,0,1.0,Mist,23.78,43.0,15.0013,62,239,301,2012,10,Wednesday,2435,2093.928767123288
2543,2012-10-17 19:00:00,Fall,0,1.0,Clear,20.5,72.0,12.998,49,467,516,2012,10,Wednesday,3315,2850.7287671232875
2544,2012-10-18 08:00:00,Fall,0,1.0,Clear,18.86,82.0,16.9979,31,803,834,2012,10,Thursday,4635,3985.928767123288
2545,2012-10-18 12:00:00,Fall,0,1.0,Mist,24.6,53.0,16.9979,93,284,377,2012,10,Thursday,3280,2820.6287671232876
2546,2012-10-18 14:00:00,Fall,0,1.0,Mist,25.42,50.0,19.9995,94,191,285,2012,10,Thursday,2835,2437.928767123288
2547,2012-10-18 16:00:00,Fall,0,1.0,Clear,24.6,56.0,19.0012,94,356,450,2012,10,Thursday,3660,3147.428767123288
2548,2012-10-18 17:00:00,Fall,0,1.0,Mist,23.78,64.0,22.0028,102,788,890,2012,10,Thursday,5980,5142.628767123288
2549,2012-10-18 18:00:00,Fall,0,1.0,Mist,22.96,64.0,22.0028,68,720,788,2012,10,Thursday,4960,4265.428767123288
2550,2012-10-19 00:00:00,Fall,0,1.0,Mist,22.96,83.0,7.0015,5,51,56,2012,10,Friday,355,305.1287671232877
2551,2012-10-19 02:00:00,Fall,0,1.0,Mist,22.14,88.0,0.0,1,9,10,2012,10,Friday,65,55.72876712328767
2552,2012-10-19 13:00:00,Fall,0,1.0,Clear,25.42,73.0,15.0013,87,288,375,2012,10,Friday,3180,2734.6287671232876
2553,2012-10-19 17:00:00,Fall,0,1.0,Rainy,25.42,69.0,23.9994,48,377,425,2012,10,Friday,2845,2446.5287671232877
2554,2012-10-19 19:00:00,Fall,0,1.0,Clear,22.14,88.0,11.0014,19,213,232,2012,10,Friday,1445,1242.5287671232877
2555,2012-10-19 20:00:00,Fall,0,1.0,Clear,21.32,77.0,12.998,13,216,229,2012,10,Friday,1340,1152.2287671232875
2556,2012-10-19 21:00:00,Fall,0,1.0,Clear,20.5,77.0,0.0,17,189,206,2012,10,Friday,1285,1104.9287671232876
2557,2012-11-01 01:00:00,Fall,0,1.0,Clear,12.3,75.0,7.0015,8,22,30,2012,11,Thursday,270,232.02876712328765
2558,2012-11-01 02:00:00,Fall,0,1.0,Clear,13.12,66.0,8.9981,10,10,20,2012,11,Thursday,250,214.82876712328766
2559,2012-11-01 04:00:00,Fall,0,1.0,Mist,13.94,66.0,7.0015,2,8,10,2012,11,Thursday,80,68.62876712328767
2560,2012-11-01 05:00:00,Fall,0,1.0,Clear,13.94,66.0,8.9981,1,39,40,2012,11,Thursday,215,184.72876712328767
2561,2012-11-01 08:00:00,Fall,0,1.0,Mist,14.76,56.0,7.0015,12,668,680,2012,11,Thursday,3580,3078.6287671232876
2562,2012-11-01 12:00:00,Fall,0,1.0,Rainy,15.58,62.0,11.0014,23,198,221,2012,11,Thursday,1450,1246.8287671232877
2563,2012-11-01 13:00:00,Fall,0,1.0,Mist,16.4,58.0,11.0014,49,199,248,2012,11,Thursday,1975,1698.3287671232877
2564,2012-11-01 14:00:00,Fall,0,1.0,Mist,16.4,50.0,15.0013,31,154,185,2012,11,Thursday,1390,1195.2287671232875
2565,2012-11-01 19:00:00,Fall,0,1.0,Mist,16.4,50.0,11.0014,28,424,452,2012,11,Thursday,2680,2304.6287671232876
2566,2012-11-01 20:00:00,Fall,0,1.0,Mist,15.58,54.0,16.9979,16,280,296,2012,11,Thursday,1720,1479.0287671232877
2567,2012-11-01 21:00:00,Fall,0,1.0,Mist,15.58,54.0,8.9981,29,238,267,2012,11,Thursday,1770,1522.0287671232877
2568,2012-11-02 01:00:00,Fall,0,1.0,Clear,13.12,66.0,11.0014,5,19,24,2012,11,Friday,195,167.52876712328768
2569,2012-11-02 05:00:00,Fall,0,1.0,Mist,13.12,66.0,11.0014,1,25,26,2012,11,Friday,145,124.52876712328768
2570,2012-11-02 10:00:00,Fall,0,1.0,Clear,15.58,46.0,19.9995,21,183,204,2012,11,Friday,1335,1147.9287671232876
2571,2012-11-02 14:00:00,Fall,0,1.0,Mist,16.4,40.0,32.9975,63,199,262,2012,11,Friday,2255,1939.1287671232876
2572,2012-11-02 22:00:00,Fall,0,1.0,Clear,14.76,46.0,16.9979,14,135,149,2012,11,Friday,955,821.1287671232876
2573,2012-11-03 00:00:00,Fall,1,0.0,Clear,13.94,53.0,11.0014,9,99,108,2012,11,Saturday,675,580.3287671232877
2574,2012-11-03 04:00:00,Fall,1,0.0,Mist,13.12,49.0,19.9995,8,8,16,2012,11,Saturday,200,171.82876712328766
2575,2012-11-03 06:00:00,Fall,1,1.0,Mist,13.12,49.0,12.998,4,17,21,2012,11,Saturday,165,141.72876712328767
2576,2012-11-03 14:00:00,Fall,1,1.0,Mist,14.76,50.0,22.0028,136,319,455,2012,11,Saturday,4315,3710.7287671232875
2577,2012-11-03 16:00:00,Fall,1,0.0,Mist,14.76,46.0,22.0028,108,292,400,2012,11,Saturday,3620,3113.0287671232877
2578,2012-11-03 17:00:00,Fall,1,0.0,Mist,14.76,46.0,19.9995,112,298,410,2012,11,Saturday,3730,3207.6287671232876
2579,2012-11-03 21:00:00,Fall,1,0.0,Clear,13.94,53.0,7.0015,31,135,166,2012,11,Saturday,1295,1113.5287671232877
2580,2012-11-04 07:00:00,Fall,1,0.0,Clear,10.66,65.0,7.0015,11,39,50,2012,11,Sunday,415,356.72876712328764
2581,2012-11-04 13:00:00,Fall,1,0.0,Clear,16.4,43.0,15.0013,122,371,493,2012,11,Sunday,4295,3693.5287671232877
