,holiday,workingday,temp,humidity,windspeed,rented_bikes_count,year,month,revenue,profit,season_Spring,season_Summer,season_Winter,weather_Mist,weather_Rainy,weather_Snowy,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday
2223,0,1.0,29.52,74.0,8.9981,11,2012,8,100,85.82876712328766,0,1,0,1,0,0,1,0,0,0,0,0
2224,0,1.0,28.7,79.0,11.0014,276,2012,8,1800,1547.8287671232877,0,1,0,0,1,0,1,0,0,0,0,0
2225,0,1.0,33.62,46.0,8.9981,274,2012,8,2735,2351.928767123288,0,1,0,0,0,0,1,0,0,0,0,0
2226,0,1.0,28.7,84.0,8.9981,18,2012,8,120,103.02876712328768,0,1,0,0,0,0,0,0,0,0,1,0
2227,0,1.0,27.88,83.0,8.9981,9,2012,8,75,64.32876712328766,0,1,0,0,0,0,0,0,0,0,1,0
2228,0,1.0,28.7,79.0,7.0015,36,2012,8,225,193.3287671232877,0,1,0,0,0,0,0,0,0,0,1,0
2229,0,1.0,28.7,79.0,12.998,179,2012,8,940,808.2287671232876,0,1,0,1,0,0,0,0,0,0,1,0
2230,0,1.0,28.7,74.0,8.9981,502,2012,8,2825,2429.3287671232874,0,1,0,1,0,0,0,0,0,0,1,0
2231,0,1.0,30.34,70.0,8.9981,250,2012,8,2585,2222.928767123288,0,1,0,1,0,0,0,0,0,0,1,0
2232,0,1.0,32.8,55.0,8.9981,283,2012,8,2705,2326.128767123288,0,1,0,1,0,0,0,0,0,0,1,0
2233,0,1.0,33.62,46.0,0.0,261,2012,8,2445,2102.528767123288,0,1,0,1,0,0,0,0,0,0,1,0
2234,0,1.0,31.16,66.0,19.0012,445,2012,8,3740,3216.2287671232875,0,1,0,0,1,0,0,0,0,0,1,0
2235,0,1.0,29.52,74.0,7.0015,224,2012,8,1765,1517.7287671232875,0,1,0,0,0,0,0,0,0,0,1,0
2236,0,1.0,28.7,84.0,11.0014,173,2012,8,925,795.3287671232877,0,1,0,1,0,0,0,0,0,0,0,1
2237,0,1.0,34.44,44.0,12.998,278,2012,8,3040,2614.2287671232875,0,1,0,1,0,0,0,0,0,0,0,1
2238,0,1.0,31.16,66.0,11.0014,353,2012,8,2575,2214.3287671232874,0,1,0,0,0,0,0,0,0,1,0,0
2239,0,1.0,34.44,44.0,0.0,260,2012,8,2710,2330.428767123288,0,1,0,0,0,0,0,0,0,1,0,0
2240,0,1.0,34.44,44.0,7.0015,277,2012,8,2660,2287.428767123288,0,1,0,0,0,0,0,0,0,1,0,0
2241,0,1.0,35.26,41.0,7.0015,281,2012,8,2605,2240.128767123288,0,1,0,0,0,0,0,0,0,1,0,0
2242,0,1.0,35.26,36.0,16.9979,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,0,1,0,0
2243,0,1.0,28.7,58.0,11.0014,336,2012,8,2430,2089.628767123288,0,1,0,1,0,0,0,0,0,1,0,0
2244,0,1.0,27.06,69.0,15.0013,259,2012,8,1910,1642.4287671232876,0,1,0,1,0,0,0,0,0,1,0,0
2245,0,1.0,27.06,74.0,0.0,156,2012,8,1065,915.7287671232876,0,1,0,0,0,0,0,0,0,1,0,0
2246,0,1.0,28.7,65.0,7.0015,41,2012,8,295,253.52876712328765,0,1,0,0,0,0,0,0,0,0,0,0
2247,0,1.0,28.7,74.0,11.0014,20,2012,8,190,163.22876712328767,0,1,0,0,0,0,0,0,0,0,0,0
2248,0,1.0,29.52,79.0,12.998,9,2012,8,90,77.22876712328767,0,1,0,1,0,0,0,0,0,0,0,0
2249,0,1.0,28.7,84.0,19.0012,7,2012,8,35,29.92876712328767,0,1,0,0,1,0,0,0,0,0,0,0
2250,0,1.0,26.24,89.0,7.0015,133,2012,8,740,636.2287671232876,0,1,0,0,1,0,0,0,0,0,0,0
2251,0,1.0,31.16,58.0,23.9994,307,2012,8,2600,2235.8287671232874,0,1,0,0,0,0,0,0,0,0,0,0
2252,0,1.0,32.8,52.0,30.0026,324,2012,8,3120,2683.028767123288,0,1,0,0,0,0,0,0,0,0,0,0
2253,0,1.0,30.34,66.0,19.9995,370,2012,8,2675,2300.3287671232874,0,1,0,0,0,0,0,0,0,0,0,0
2254,1,0.0,28.7,70.0,19.0012,180,2012,8,1470,1264.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2255,1,0.0,27.06,74.0,15.0013,116,2012,8,1060,911.4287671232876,0,1,0,0,0,0,0,1,0,0,0,0
2256,1,0.0,26.24,78.0,12.998,85,2012,8,710,610.4287671232877,0,1,0,0,1,0,0,1,0,0,0,0
2257,1,0.0,25.42,88.0,7.0015,11,2012,8,85,72.92876712328767,0,1,0,0,0,0,0,1,0,0,0,0
2258,1,0.0,31.16,58.0,15.0013,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2259,1,0.0,32.8,49.0,19.9995,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2260,1,0.0,32.8,46.0,19.0012,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2261,1,0.0,28.7,74.0,19.9995,300,2012,8,3105,2670.128767123288,0,1,0,1,0,0,0,1,0,0,0,0
2262,1,0.0,27.06,89.0,7.0015,275,2012,8,2830,2433.628767123288,0,1,0,1,0,0,0,1,0,0,0,0
2263,1,0.0,27.06,78.0,11.0014,163,2012,8,1445,1242.5287671232877,0,1,0,0,1,0,0,1,0,0,0,0
2264,1,0.0,26.24,65.0,11.0014,16,2012,8,110,94.42876712328768,0,1,0,0,0,0,0,0,1,0,0,0
2265,1,0.0,30.34,42.0,11.0014,449,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2266,1,0.0,31.98,40.0,0.0,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2267,1,1.0,31.16,40.0,7.0015,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2268,0,1.0,26.24,69.0,7.0015,9,2012,8,60,51.42876712328767,0,1,0,0,0,0,1,0,0,0,0,0
2269,0,1.0,26.24,69.0,7.0015,36,2012,8,225,193.3287671232877,0,1,0,0,0,0,1,0,0,0,0,0
2270,0,1.0,31.98,40.0,11.0014,254,2012,8,2455,2111.128767123288,0,1,0,0,0,0,1,0,0,0,0,0
2271,0,1.0,32.8,33.0,7.0015,248,2012,8,2515,2162.7287671232875,0,1,0,0,0,0,1,0,0,0,0,0
2272,0,1.0,31.16,52.0,19.0012,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,1,0,0,0,0,0
2273,0,1.0,28.7,70.0,15.0013,128,2012,8,1060,911.4287671232876,0,1,0,0,0,0,1,0,0,0,0,0
2274,0,1.0,27.88,79.0,16.9979,27,2012,8,255,219.12876712328767,0,1,0,0,0,0,0,0,0,0,1,0
2275,0,1.0,27.88,83.0,12.998,11,2012,8,85,72.92876712328767,0,1,0,1,0,0,0,0,0,0,1,0
2276,0,1.0,33.62,46.0,15.0013,283,2012,8,2675,2300.3287671232874,0,1,0,0,0,0,0,0,0,0,1,0
2277,0,1.0,31.16,66.0,16.9979,144,2012,8,1020,877.0287671232877,0,1,0,0,1,0,0,0,0,0,1,0
2278,0,1.0,27.88,65.0,0.0,8,2012,8,55,47.12876712328767,0,1,0,0,0,0,0,0,0,0,0,1
2279,0,1.0,27.06,74.0,7.0015,11,2012,8,70,60.02876712328767,0,1,0,0,0,0,0,0,0,0,0,1
2280,0,1.0,26.24,83.0,7.0015,4,2012,8,20,17.028767123287672,0,1,0,0,0,0,0,0,0,0,0,1
2281,0,1.0,26.24,78.0,7.0015,172,2012,8,1040,894.2287671232876,0,1,0,0,0,0,0,0,0,0,0,1
2282,0,1.0,27.06,69.0,12.998,492,2012,8,2835,2437.928767123288,0,1,0,1,0,0,0,0,0,0,0,1
2283,0,1.0,29.52,62.0,12.998,233,2012,8,2215,1904.7287671232875,0,1,0,1,0,0,0,0,0,0,0,1
2284,0,1.0,30.34,58.0,12.998,235,2012,8,2375,2042.328767123288,0,1,0,1,0,0,0,0,0,0,0,1
2285,0,1.0,30.34,55.0,15.0013,307,2012,8,2690,2313.2287671232875,0,1,0,0,0,0,0,0,0,0,0,1
2286,0,1.0,31.16,48.0,12.998,431,2012,8,3520,3027.028767123288,0,1,0,0,0,0,0,0,0,0,0,1
2287,0,1.0,30.34,55.0,19.0012,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,0,0,0,1
2288,0,1.0,28.7,61.0,12.998,315,2012,8,2310,1986.428767123288,0,1,0,0,0,0,0,0,0,0,0,1
2289,0,1.0,27.06,69.0,0.0,76,2012,8,575,494.32876712328766,0,1,0,0,0,0,0,0,0,1,0,0
2290,0,1.0,25.42,73.0,15.0013,5,2012,8,55,47.12876712328767,0,1,0,0,0,0,0,0,0,1,0,0
2291,0,1.0,26.24,69.0,15.0013,464,2012,8,2560,2201.428767123288,0,1,0,0,0,0,0,0,0,1,0,0
2292,0,1.0,31.16,40.0,7.0015,144,2012,8,1020,877.0287671232877,0,1,0,0,0,0,0,0,0,1,0,0
2293,0,1.0,28.7,54.0,7.0015,226,2012,8,2000,1719.8287671232877,0,1,0,0,0,0,0,0,0,1,0,0
2294,0,1.0,27.06,65.0,7.0015,54,2012,8,510,438.4287671232877,0,1,0,0,0,0,0,0,0,0,0,0
2295,0,1.0,27.06,61.0,8.9981,19,2012,8,155,133.12876712328767,0,1,0,0,0,0,0,0,0,0,0,0
2296,0,1.0,26.24,73.0,7.0015,36,2012,8,210,180.42876712328768,0,1,0,0,0,0,0,0,0,0,0,0
2297,0,1.0,26.24,73.0,7.0015,379,2012,8,2060,1771.4287671232876,0,1,0,0,0,0,0,0,0,0,0,0
2298,0,1.0,28.7,58.0,7.0015,378,2012,8,2760,2373.428767123288,0,1,0,0,0,0,0,0,0,0,0,0
2299,0,1.0,30.34,55.0,11.0014,231,2012,8,2385,2050.928767123288,0,1,0,0,0,0,0,0,0,0,0,0
2300,0,1.0,31.16,52.0,19.0012,303,2012,8,2985,2566.928767123288,0,1,0,0,0,0,0,0,0,0,0,0
2301,0,1.0,33.62,41.0,15.0013,365,2012,8,3475,2988.3287671232874,0,1,0,0,0,0,0,0,0,0,0,0
2302,0,1.0,35.26,34.0,27.9993,328,2012,8,3560,3061.428767123288,0,1,0,0,0,0,0,0,0,0,0,0
2303,0,1.0,27.06,83.0,12.998,213,2012,8,1710,1470.4287671232876,0,1,0,0,1,0,0,0,0,0,0,0
2304,0,1.0,26.24,83.0,15.0013,121,2012,8,920,791.0287671232877,0,1,0,0,1,0,0,0,0,0,0,0
2305,1,0.0,26.24,65.0,6.0032,235,2012,8,2075,1784.3287671232877,0,1,0,0,0,0,0,1,0,0,0,0
2306,1,0.0,27.06,57.0,6.0032,187,2012,8,1595,1371.5287671232877,0,1,0,0,0,0,0,0,1,0,0,0
2307,1,1.0,25.42,69.0,6.0032,119,2012,8,835,717.9287671232877,0,1,0,1,0,0,0,0,1,0,0,0
2308,1,0.0,25.42,61.0,11.0014,55,2012,8,590,507.2287671232877,0,1,0,1,0,0,0,0,1,0,0,0
2309,1,0.0,26.24,78.0,11.0014,272,2012,8,2605,2240.128767123288,0,1,0,0,1,0,0,0,1,0,0,0
2310,1,0.0,26.24,73.0,0.0,149,2012,8,1360,1169.4287671232876,0,1,0,0,1,0,0,0,1,0,0,0
2311,1,0.0,26.24,73.0,8.9981,341,2012,8,2785,2394.928767123288,0,1,0,1,0,0,0,0,1,0,0,0
2312,1,0.0,26.24,73.0,12.998,274,2012,8,2285,1964.928767123288,0,1,0,1,0,0,0,0,1,0,0,0
2313,1,0.0,28.7,70.0,0.0,12,2012,9,105,90.12876712328767,0,0,0,0,0,0,0,1,0,0,0,0
2314,1,0.0,27.88,79.0,0.0,36,2012,9,375,322.32876712328766,0,0,0,0,0,0,0,1,0,0,0,0
2315,1,1.0,31.16,58.0,12.998,237,2012,9,2115,1818.7287671232875,0,0,0,1,0,0,0,1,0,0,0,0
2316,1,0.0,32.8,55.0,11.0014,471,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,1,0,0,0,0
2317,1,0.0,35.26,44.0,19.0012,144,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,1,0,0,0,0
2318,1,0.0,34.44,49.0,11.0014,462,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,1,0,0,0,0
2319,1,0.0,31.98,62.0,0.0,392,2012,9,1020,877.0287671232877,0,0,0,0,1,0,0,1,0,0,0,0
2320,1,0.0,27.06,89.0,6.0032,145,2012,9,1580,1358.6287671232876,0,0,0,0,0,0,0,1,0,0,0,0
2321,1,0.0,27.06,89.0,6.0032,99,2012,9,900,773.8287671232877,0,0,0,1,0,0,0,0,1,0,0,0
2322,1,0.0,27.06,89.0,6.0032,42,2012,9,345,296.52876712328765,0,0,0,0,0,0,0,0,1,0,0,0
2323,1,0.0,27.06,94.0,6.0032,42,2012,9,405,348.1287671232877,0,0,0,0,0,0,0,0,1,0,0,0
2324,1,0.0,30.34,70.0,0.0,489,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,0,1,0,0,0
2325,1,0.0,30.34,70.0,0.0,144,2012,9,1020,877.0287671232877,0,0,0,0,1,0,0,0,1,0,0,0
2326,1,0.0,29.52,79.0,6.0032,457,2012,9,1020,877.0287671232877,0,0,0,0,1,0,0,0,1,0,0,0
2327,1,0.0,31.16,66.0,6.0032,503,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,1,0,0,0
2328,1,1.0,27.88,83.0,8.9981,166,2012,9,1820,1565.0287671232877,0,0,0,0,1,0,0,0,1,0,0,0
2329,0,0.0,27.88,89.0,11.0014,55,2012,9,545,468.5287671232877,0,0,0,1,0,0,1,0,0,0,0,0
2330,0,0.0,27.06,89.0,7.0015,40,2012,9,350,300.82876712328766,0,0,0,0,0,0,1,0,0,0,0,0
2331,0,0.0,27.06,89.0,8.9981,28,2012,9,230,197.62876712328767,0,0,0,0,0,0,1,0,0,0,0,0
2332,0,0.0,28.7,84.0,7.0015,127,2012,9,1175,1010.3287671232875,0,0,0,1,0,0,1,0,0,0,0,0
2333,0,1.0,28.7,84.0,16.9979,29,2012,9,295,253.52876712328765,0,0,0,1,0,0,0,0,0,0,1,0
2334,0,1.0,31.16,70.0,19.0012,287,2012,9,2245,1930.528767123288,0,0,0,0,0,0,0,0,0,0,1,0
2335,0,1.0,31.16,75.0,15.0013,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,1,0
2336,0,1.0,29.52,74.0,12.998,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,0,1
2337,0,1.0,33.62,56.0,7.0015,211,2012,9,1565,1345.7287671232875,0,0,0,0,0,0,0,0,0,0,0,1
2338,0,1.0,31.16,66.0,16.9979,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,0,1
2339,0,1.0,30.34,70.0,11.0014,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,0,1
2340,0,1.0,29.52,84.0,11.0014,412,2012,9,2885,2480.928767123288,0,0,0,0,0,0,0,0,0,0,0,1
2341,0,1.0,28.7,84.0,11.0014,62,2012,9,460,395.4287671232877,0,0,0,0,1,0,0,0,0,1,0,0
2342,0,1.0,27.88,74.0,16.9979,144,2012,9,3600,3095.8287671232874,0,0,0,0,0,0,0,0,0,1,0,0
2343,0,1.0,27.06,78.0,15.0013,406,2012,9,2780,2390.628767123288,0,0,0,0,0,0,0,0,0,1,0,0
2344,0,1.0,26.24,89.0,11.0014,217,2012,9,1445,1242.5287671232877,0,0,0,0,0,0,0,0,0,1,0,0
2345,0,1.0,26.24,89.0,8.9981,96,2012,9,735,631.9287671232877,0,0,0,0,0,0,0,0,0,0,0,0
2346,0,1.0,27.06,83.0,7.0015,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,0,0
2347,0,1.0,28.7,79.0,8.9981,344,2012,9,2215,1904.7287671232875,0,0,0,0,0,0,0,0,0,0,0,0
2348,0,1.0,31.98,59.0,11.0014,323,2012,9,2755,2369.128767123288,0,0,0,0,0,0,0,0,0,0,0,0
2349,0,1.0,32.8,59.0,16.9979,354,2012,9,2835,2437.928767123288,0,0,0,0,0,0,0,0,0,0,0,0
2350,0,1.0,32.8,55.0,16.9979,331,2012,9,2645,2274.528767123288,0,0,0,0,0,0,0,0,0,0,0,0
2351,0,1.0,29.52,66.0,15.0013,391,2012,9,2720,2339.028767123288,0,0,0,0,0,0,0,0,0,0,0,0
2352,1,1.0,27.06,89.0,22.0028,77,2012,9,520,447.0287671232877,0,0,0,0,0,0,0,1,0,0,0,0
2353,1,0.0,27.06,94.0,16.9979,15,2012,9,105,90.12876712328767,0,0,0,1,0,0,0,1,0,0,0,0
2354,1,0.0,27.06,89.0,19.0012,82,2012,9,575,494.32876712328766,0,0,0,0,0,0,0,1,0,0,0,0
2355,1,0.0,28.7,79.0,22.0028,230,2012,9,1645,1414.5287671232877,0,0,0,0,0,0,0,1,0,0,0,0
2356,1,0.0,33.62,52.0,30.0026,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,1,0,0,0,0
2357,1,0.0,22.96,88.0,12.998,114,2012,9,855,735.1287671232876,0,0,0,0,1,0,0,1,0,0,0,0
2358,1,0.0,22.14,77.0,19.0012,96,2012,9,705,606.1287671232876,0,0,0,0,0,0,0,0,1,0,0,0
2359,1,0.0,22.14,73.0,15.0013,46,2012,9,440,378.2287671232877,0,0,0,0,0,0,0,0,1,0,0,0
2360,1,0.0,21.32,77.0,12.998,55,2012,9,515,442.7287671232877,0,0,0,0,0,0,0,0,1,0,0,0
2361,1,0.0,24.6,46.0,15.0013,206,2012,9,1885,1620.9287671232876,0,0,0,0,0,0,0,0,1,0,0,0
2362,0,1.0,20.5,72.0,8.9981,180,2012,9,1020,877.0287671232877,0,0,0,0,0,0,1,0,0,0,0,0
2363,0,1.0,27.06,36.0,19.0012,340,2012,9,3305,2842.128767123288,0,0,0,0,0,0,1,0,0,0,0,0
2364,0,1.0,27.06,34.0,22.0028,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,1,0,0,0,0,0
2365,0,1.0,24.6,40.0,12.998,390,2012,9,2460,2115.428767123288,0,0,0,0,0,0,1,0,0,0,0,0
2366,0,1.0,20.5,63.0,0.0,10,2012,9,50,42.82876712328767,0,0,0,0,0,0,0,0,0,0,1,0
2367,0,1.0,27.06,29.0,6.0032,328,2012,9,2720,2339.028767123288,0,0,0,0,0,0,0,0,0,0,1,0
2368,0,1.0,27.88,30.0,6.0032,255,2012,9,2385,2050.928767123288,0,0,0,0,0,0,0,0,0,0,1,0
2369,0,1.0,28.7,28.0,7.0015,326,2012,9,2725,2343.3287671232874,0,0,0,0,0,0,0,0,0,0,1,0
2370,0,1.0,28.7,28.0,0.0,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,1,0
2371,0,1.0,26.24,36.0,11.0014,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,1,0
2372,0,1.0,20.5,72.0,6.0032,205,2012,9,1115,958.7287671232876,0,0,0,0,0,0,0,0,0,0,0,1
2373,0,1.0,21.32,72.0,0.0,144,2012,9,3145,2704.528767123288,0,0,0,0,0,0,0,0,0,0,0,1
2374,0,1.0,22.96,64.0,7.0015,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,0,1
2375,0,1.0,28.7,34.0,8.9981,323,2012,9,2890,2485.2287671232875,0,0,0,0,0,0,0,0,0,0,0,1
2376,0,1.0,24.6,60.0,8.9981,306,2012,9,1935,1663.9287671232876,0,0,0,0,0,0,0,0,0,0,0,1
2377,0,1.0,22.14,77.0,6.0032,28,2012,9,230,197.62876712328767,0,0,0,0,0,0,0,0,0,1,0,0
2378,0,1.0,22.14,77.0,0.0,144,2012,9,3185,2738.928767123288,0,0,0,0,0,0,0,0,0,1,0,0
2379,0,1.0,24.6,64.0,6.0032,338,2012,9,2380,2046.628767123288,0,0,0,0,0,0,0,0,0,1,0,0
2380,0,1.0,29.52,39.0,6.0032,491,2012,9,3730,3207.628767123288,0,0,0,0,0,0,0,0,0,1,0,0
2381,0,1.0,29.52,42.0,12.998,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,1,0,0
2382,0,1.0,23.78,73.0,7.0015,170,2012,9,1345,1156.5287671232877,0,0,0,0,0,0,0,0,0,1,0,0
2383,0,1.0,22.96,73.0,6.0032,41,2012,9,295,253.52876712328765,0,0,0,0,0,0,0,0,0,0,0,0
2384,0,1.0,22.14,88.0,0.0,152,2012,9,880,756.6287671232876,0,0,0,0,0,0,0,0,0,0,0,0
2385,0,1.0,27.88,65.0,0.0,246,2012,9,2355,2025.128767123288,0,0,0,1,0,0,0,0,0,0,0,0
2386,0,1.0,28.7,54.0,12.998,409,2012,9,3830,3293.628767123288,0,0,0,1,0,0,0,0,0,0,0,0
2387,0,1.0,28.7,54.0,12.998,408,2012,9,3645,3134.528767123288,0,0,0,1,0,0,0,0,0,0,0,0
2388,0,1.0,29.52,51.0,0.0,144,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,0,0,0,0,0
2389,1,0.0,24.6,69.0,23.9994,6,2012,9,75,64.32876712328766,0,0,0,1,0,0,0,1,0,0,0,0
2390,1,0.0,24.6,43.0,27.9993,342,2012,9,2895,2489.528767123288,0,0,0,0,0,0,0,1,0,0,0,0
2391,1,0.0,27.88,34.0,19.0012,144,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,1,0,0,0,0
2392,1,0.0,26.24,36.0,19.0012,144,2012,9,1020,877.0287671232877,0,0,0,1,0,0,0,1,0,0,0,0
2393,1,0.0,21.32,63.0,0.0,89,2012,9,850,730.8287671232877,0,0,0,0,0,0,0,0,1,0,0,0
2394,1,0.0,20.5,68.0,0.0,48,2012,9,390,335.22876712328764,0,0,0,0,0,0,0,0,1,0,0,0
2395,1,0.0,20.5,72.0,0.0,8,2012,9,70,60.02876712328767,0,0,0,0,0,0,0,0,1,0,0,0
2396,1,0.0,26.24,41.0,11.0014,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,1,0,0,0
2397,1,0.0,26.24,44.0,11.0014,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,1,0,0,0
2398,1,0.0,22.96,68.0,6.0032,127,2012,9,905,778.1287671232876,0,0,0,0,0,0,0,0,1,0,0,0
2399,1,1.0,22.14,68.0,7.0015,94,2012,9,605,520.1287671232876,0,0,0,0,0,0,0,0,1,0,0,0
2400,0,1.0,21.32,72.0,6.0032,21,2012,9,240,206.22876712328767,0,0,0,0,0,0,1,0,0,0,0,0
2401,0,1.0,20.5,77.0,0.0,11,2012,9,85,72.92876712328767,0,0,0,0,0,0,1,0,0,0,0,0
2402,0,1.0,19.68,82.0,6.0032,45,2012,9,240,206.22876712328767,0,0,0,0,0,0,1,0,0,0,0,0
2403,0,1.0,25.42,69.0,12.998,295,2012,9,2405,2068.128767123288,0,0,0,1,0,0,1,0,0,0,0,0
2404,0,1.0,26.24,65.0,16.9979,338,2012,9,2920,2511.028767123288,0,0,0,1,0,0,1,0,0,0,0,0
2405,0,1.0,26.24,65.0,15.0013,144,2012,9,1020,877.0287671232877,0,0,0,1,0,0,1,0,0,0,0,0
2406,0,1.0,25.42,94.0,23.9994,7,2012,9,65,55.72876712328767,0,0,0,1,0,0,0,0,0,0,1,0
2407,0,1.0,27.06,83.0,12.998,144,2012,9,3840,3302.2287671232875,0,0,0,1,0,0,0,0,0,0,1,0
2408,0,1.0,24.6,88.0,16.9979,36,2012,9,195,167.52876712328768,0,0,0,0,1,0,0,0,0,0,1,0
2409,0,1.0,24.6,88.0,19.9995,141,2012,9,990,851.2287671232876,0,0,0,0,1,0,0,0,0,0,1,0
2410,0,1.0,24.6,88.0,12.998,290,2012,9,1735,1491.9287671232876,0,0,0,1,0,0,0,0,0,0,1,0
2411,0,1.0,21.32,68.0,19.0012,56,2012,9,310,266.4287671232877,0,0,0,1,0,0,0,0,0,0,0,1
2412,0,1.0,21.32,59.0,15.0013,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,0,1
2413,0,1.0,25.42,35.0,0.0,311,2012,9,2410,2072.428767123288,0,0,0,0,0,0,0,0,0,0,0,1
2414,0,1.0,24.6,38.0,15.0013,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,0,1
2415,0,1.0,23.78,40.0,19.0012,144,2012,9,1020,877.0287671232877,0,0,0,0,0,0,0,0,0,0,0,1
2416,0,1.0,20.5,63.0,6.0032,229,2012,9,1610,1384.4287671232876,0,0,0,0,0,0,0,0,0,0,0,1
2417,0,1.0,19.68,67.0,6.0032,123,2012,9,870,748.0287671232877,0,0,0,0,0,0,0,0,0,0,0,1
2418,0,1.0,18.04,77.0,6.0032,18,2012,10,165,141.72876712328767,0,0,0,0,0,0,1,0,0,0,0,0
2419,0,1.0,18.86,72.0,0.0,12,2012,10,150,128.82876712328766,0,0,0,0,0,0,1,0,0,0,0,0
2420,0,1.0,18.04,77.0,7.0015,155,2012,10,895,769.5287671232877,0,0,0,0,0,0,1,0,0,0,0,0
2421,0,1.0,18.04,77.0,11.0014,483,2012,10,2610,2244.428767123288,0,0,0,0,0,0,1,0,0,0,0,0
2422,0,1.0,23.78,46.0,0.0,272,2012,10,2500,2149.8287671232874,0,0,0,0,0,0,1,0,0,0,0,0
2423,0,1.0,22.96,60.0,16.9979,144,2012,10,1020,877.0287671232877,0,0,0,0,1,0,1,0,0,0,0,0
2424,0,1.0,22.14,77.0,0.0,105,2012,10,780,670.6287671232876,0,0,0,0,1,0,1,0,0,0,0,0
2425,0,1.0,22.96,73.0,0.0,31,2012,10,170,146.02876712328768,0,0,0,1,0,0,0,0,0,0,1,0
2426,0,1.0,22.96,83.0,6.0032,10,2012,10,80,68.62876712328767,0,0,0,1,0,0,0,0,0,0,1,0
2427,0,1.0,23.78,83.0,7.0015,179,2012,10,940,808.2287671232876,0,0,0,0,1,0,0,0,0,0,1,0
2428,0,1.0,23.78,94.0,8.9981,99,2012,10,600,515.8287671232877,0,0,0,0,1,0,0,0,0,0,1,0
2429,0,1.0,24.6,88.0,8.9981,154,2012,10,860,739.4287671232877,0,0,0,1,0,0,0,0,0,0,1,0
2430,0,1.0,25.42,83.0,8.9981,209,2012,10,1255,1079.1287671232876,0,0,0,0,1,0,0,0,0,0,1,0
2431,0,1.0,25.42,94.0,6.0032,144,2012,10,1020,877.0287671232877,0,0,0,0,1,0,0,0,0,0,1,0
2432,0,1.0,25.42,94.0,0.0,98,2012,10,655,563.1287671232876,0,0,0,1,0,0,0,0,0,0,1,0
2433,0,1.0,25.42,94.0,0.0,9,2012,10,75,64.32876712328766,0,0,0,1,0,0,0,0,0,0,0,1
2434,0,1.0,25.42,94.0,7.0015,34,2012,10,200,171.82876712328766,0,0,0,1,0,0,0,0,0,0,0,1
2435,0,1.0,24.6,94.0,12.998,144,2012,10,2740,2356.2287671232875,0,0,0,1,0,0,0,0,0,0,0,1
2436,0,1.0,25.42,88.0,7.0015,144,2012,10,1020,877.0287671232877,0,0,0,1,0,0,0,0,0,0,0,1
2437,0,1.0,27.06,78.0,11.0014,230,2012,10,1930,1659.6287671232876,0,0,0,0,0,0,0,0,0,0,0,1
2438,0,1.0,28.7,70.0,7.0015,358,2012,10,2825,2429.3287671232874,0,0,0,1,0,0,0,0,0,0,0,1
2439,0,1.0,28.7,74.0,7.0015,279,2012,10,2220,1909.028767123288,0,0,0,1,0,0,0,0,0,0,0,1
2440,0,1.0,29.52,70.0,11.0014,251,2012,10,2095,1801.528767123288,0,0,0,1,0,0,0,0,0,0,0,1
